protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,size_p1,size_p2,attribute
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24570.1_1648_[gene=aldH]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24570.1]_[location=complement(1876710..1878344)],1647,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24679.1_1758_[gene=proC]_[protein=pyrroline_5_carboxylate_reductase]_[protein_id=CBH24679.1]_[location=2009229..2010047],1757,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24738.1_1817_[gene=gcvT]_[protein=Aminomethyltransferase]_[protein_id=CBH24738.1]_[location=2074719..2075843],1816,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25163.1_2242_[gene=SRM_02242]_[protein=putative_phosphatase]_[protein_id=CBH25163.1]_[location=2586925..2588745],2241,0.623655802199075,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25168.1_2247_[gene=SRM_02247]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25168.1]_[location=2594284..2595099],2246,0.6185122572798194,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25214.1_2293_[gene=gcvH]_[protein=glycine_cleavage_system_H_protein]_[protein_id=CBH25214.1]_[location=complement(2650414..2650788)],2292,0.7229362430982851,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25319.1_2398_[gene=SRM_02398]_[protein=hypothetical_protein]_[protein_id=CBH25319.1]_[location=complement(2771148..2771267)],2397,0.5205874240644025,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25339.1_2418_[gene=SRM_02418]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25339.1]_[location=2794151..2794588],2417,0.6230856480989312,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25647.1_2726_[gene=SRM_02726]_[protein=hypothetical_protein]_[protein_id=CBH25647.1]_[location=complement(3196875..3197318)],2725,0.6185122572798194,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25798.1_2877_[gene=ggt]_[protein=Gamma_glutamyltranspeptidase_[Precursor]]_[protein_id=CBH25798.1]_[location=3367914..3370007],2876,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565813.1_prot_CBH22854.1_48_[gene=SRM_p84048]_[protein=Transposase]_[protein_id=CBH22854.1]_[location=63755..64063],3234,0.6213731456113855,1,2,INFO
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565813.1_prot_CBH22862.1_56_[gene=SRM_p84056]_[protein=hypothetical_protein]_[protein_id=CBH22862.1]_[location=70522..70872],3242,0.5260395363282095,1,2,INFO
M8lcl_FP565814.1_prot_CBH24648.1_1727_[gene=rnr]_[protein=ribonuclease_R]_[protein_id=CBH24648.1]_[location=1966740..1968740],1726,M8lcl_FP565814.1_prot_CBH25306.1_2385_[gene=rnz]_[protein=Ribonuclease_Z]_[protein_id=CBH25306.1]_[location=complement(2754029..2754997)],2384,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24656.1_1735_[gene=SRM_01735]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24656.1]_[location=complement(1977362..1977742)],1734,M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH23911.1_990_[gene=sucB]_[protein=Dihydrolipoamide_succinyltransferase_component_of_2_oxoglutarate_dehydrogenase]_[protein_id=CBH23911.1]_[location=complement(1125650..1127575)],989,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,"M8lcl_FP565814.1_prot_CBH24050.1_1129_[gene=accB]_[protein=Acetyl_CoA_carboxylase,_biotin_carboxyl_carrier_protein]_[protein_id=CBH24050.1]_[location=1297627..1298259]",1128,0.5832309169631584,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,"M8lcl_FP565814.1_prot_CBH24052.1_1131_[gene=accC]_[protein=Acetyl_CoA_carboxylase,_biotin_carboxylase]_[protein_id=CBH24052.1]_[location=1298499..1299866]",1130,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,"M8lcl_FP565814.1_prot_CBH24223.1_1303_[gene=sucC]_[protein=Succinyl_CoA_synthetase,_beta_subunit]_[protein_id=CBH24223.1]_[location=1474358..1475536]",1302,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24256.1_1335_[gene=accD]_[protein=Acetyl_coenzyme_A_carboxylase_carboxyl_transferase_subunit_beta]_[protein_id=CBH24256.1]_[location=1511904..1512749],1334,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,"M8lcl_FP565814.1_prot_CBH24319.1_1398_[gene=SRM_01398]_[protein=3_hydroxyacyl_CoA_dehydrogenase,_C_terminal_domain_family]_[protein_id=CBH24319.1]_[location=1584239..1586647]",1397,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24320.1_1399_[gene=thlA]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24320.1]_[location=1586764..1587969],1398,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24322.1_1401_[gene=fadE]_[protein=acyl_coenzyme_A_dehydrogenase]_[protein_id=CBH24322.1]_[location=1589143..1591773],1400,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24356.1_1435_[gene=mvaB]_[protein=Hydroxymethylglutaryl_CoA_lyase]_[protein_id=CBH24356.1]_[location=1627291..1628226],1434,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24526.1_1605_[gene=mmgB]_[protein=Probable_3_hydroxybutyryl_CoA_dehydrogenase]_[protein_id=CBH24526.1]_[location=1831573..1832427],1604,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24572.1_1651_[gene=fadJ]_[protein=fatty_acid_oxidation_complex_alpha_subunit]_[protein_id=CBH24572.1]_[location=complement(1880599..1882758)],1650,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24809.1_1888_[gene=acs]_[protein=Acetyl_coenzyme_A_synthetase]_[protein_id=CBH24809.1]_[location=complement(2153770..2155761)],1887,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH25267.1_2346_[gene=lcfA]_[protein=Acyl_CoA_synthetase_(NDP_forming)]_[protein_id=CBH25267.1]_[location=complement(2703613..2706435)],2345,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,"M8lcl_FP565814.1_prot_CBH25490.1_2569_[gene=accA]_[protein=Acetyl_CoA_carboxylase,_alpha_subunit]_[protein_id=CBH25490.1]_[location=complement(2999474..3000481)]",2568,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24672.1_1751_[gene=hemD]_[protein=Uroporphyrinogen_III_synthase]_[protein_id=CBH24672.1]_[location=complement(2000922..2001665)],1750,M8lcl_FP565814.1_prot_CBH24829.1_1908_[gene=hemE]_[protein=Uroporphyrinogen_decarboxylase]_[protein_id=CBH24829.1]_[location=complement(2176710..2177774)],1907,0.5171325745728899,1,2,INFO
M8lcl_FP565814.1_prot_CBH24674.1_1753_[gene=hemA]_[protein=Glutamyl_tRNA_reductase]_[protein_id=CBH24674.1]_[location=complement(2002793..2004232)],1752,"M8lcl_FP565814.1_prot_CBH24873.1_1952_[gene=hemL]_[protein=Glutamate_1_semialdehyde_2,1_aminomutase]_[protein_id=CBH24873.1]_[location=complement(2227359..2228675)]",1951,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24674.1_1753_[gene=hemA]_[protein=Glutamyl_tRNA_reductase]_[protein_id=CBH24674.1]_[location=complement(2002793..2004232)],1752,M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24676.1_1755_[gene=metG]_[protein=methionyl_tRNA_synthetase]_[protein_id=CBH24676.1]_[location=complement(2005689..2007827)],1754,M8lcl_FP565814.1_prot_CBH24035.1_1114_[gene=metE]_[protein=5_methyltetrahydropteroyltriglutamate__homocysteine_methyltransferase]_[protein_id=CBH24035.1]_[location=1276613..1277683],1113,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24676.1_1755_[gene=metG]_[protein=methionyl_tRNA_synthetase]_[protein_id=CBH24676.1]_[location=complement(2005689..2007827)],1754,M8lcl_FP565814.1_prot_CBH24379.1_1458_[gene=metE]_[protein=5_methyltetrahydropteroyltriglutamate__homocysteine_methyltransferase]_[protein_id=CBH24379.1]_[location=1662908..1665217],1457,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24676.1_1755_[gene=metG]_[protein=methionyl_tRNA_synthetase]_[protein_id=CBH24676.1]_[location=complement(2005689..2007827)],1754,M8lcl_FP565814.1_prot_CBH25013.1_2092_[gene=SRM_02092]_[protein=zinc_transporter]_[protein_id=CBH25013.1]_[location=complement(2404335..2404937)],2091,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24676.1_1755_[gene=metG]_[protein=methionyl_tRNA_synthetase]_[protein_id=CBH24676.1]_[location=complement(2005689..2007827)],1754,M8lcl_FP565814.1_prot_CBH25313.1_2392_[gene=fmt]_[protein=methionyl_tRNA_formyltransferase]_[protein_id=CBH25313.1]_[location=complement(2764134..2765057)],2391,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24678.1_1757_[gene=hisB]_[protein=Imidazoleglycerol_phosphate_dehydratase]_[protein_id=CBH24678.1]_[location=2008494..2009102],1756,"M8lcl_FP565814.1_prot_CBH24683.1_1762_[gene=hisF]_[protein=imidazoleglycerol_phosphate_synthase,_cyclase_subunit]_[protein_id=CBH24683.1]_[location=2012495..2013301]",1761,0.5937629470432925,1,2,INFO
M8lcl_FP565814.1_prot_CBH24678.1_1757_[gene=hisB]_[protein=Imidazoleglycerol_phosphate_dehydratase]_[protein_id=CBH24678.1]_[location=2008494..2009102],1756,M8lcl_FP565814.1_prot_CBH25273.1_2352_[gene=hisC]_[protein=Histidinol_phosphate_aminotransferase]_[protein_id=CBH25273.1]_[location=2712017..2713141],2351,0.568348633899038,1,2,INFO
M8lcl_FP565814.1_prot_CBH24680.1_1759_[gene=hisH]_[protein=Imidazole_glycerol_phosphate_synthase_subunit_hisH]_[protein_id=CBH24680.1]_[location=2010130..2010786],1758,M8lcl_FP565814.1_prot_CBH24682.1_1761_[gene=hisA]_[protein=1_(5_phosphoribosyl)_5_[(5_phosphoribosylamino)_methylideneamino]_imidazole_4_carboxamide_isomerase]_[protein_id=CBH24682.1]_[location=2011678..2012454],1760,0.5245111159652762,1,2,INFO
M8lcl_FP565814.1_prot_CBH24680.1_1759_[gene=hisH]_[protein=Imidazole_glycerol_phosphate_synthase_subunit_hisH]_[protein_id=CBH24680.1]_[location=2010130..2010786],1758,M8lcl_FP565814.1_prot_CBH24762.1_1841_[gene=purH]_[protein=Bifunctional_purine_biosynthesis_protein_purH]_[protein_id=CBH24762.1]_[location=2102717..2104303],1840,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24682.1_1761_[gene=hisA]_[protein=1_(5_phosphoribosyl)_5_[(5_phosphoribosylamino)_methylideneamino]_imidazole_4_carboxamide_isomerase]_[protein_id=CBH24682.1]_[location=2011678..2012454],1760,"M8lcl_FP565814.1_prot_CBH24683.1_1762_[gene=hisF]_[protein=imidazoleglycerol_phosphate_synthase,_cyclase_subunit]_[protein_id=CBH24683.1]_[location=2012495..2013301]",1761,0.7217839412702991,1,2,INFO
M8lcl_FP565814.1_prot_CBH24702.1_1781_[gene=SRM_01781]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24702.1]_[location=complement(2029553..2029789)],1780,"M8lcl_FP565814.1_prot_CBH25351.1_2430_[gene=pntB]_[protein=NAD(P)_transhydrogenase,_beta_subunit]_[protein_id=CBH25351.1]_[location=complement(2812612..2814039)]",2429,0.5448496166599436,1,2,INFO
M8lcl_FP565814.1_prot_CBH24716.1_1795_[gene=fixC]_[protein=Protein_fixC]_[protein_id=CBH24716.1]_[location=2047187..2048344],1794,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7005644277943958,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH23911.1_990_[gene=sucB]_[protein=Dihydrolipoamide_succinyltransferase_component_of_2_oxoglutarate_dehydrogenase]_[protein_id=CBH23911.1]_[location=complement(1125650..1127575)],989,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH24273.1_1352_[gene=gltD]_[protein=Glutamate_synthase_[NADPH]_small_chain]_[protein_id=CBH24273.1]_[location=1535048..1536628],1351,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH24277.1_1356_[gene=odhA]_[protein=2_oxoglutarate_dehydrogenase_E1_component]_[protein_id=CBH24277.1]_[location=complement(1538293..1542024)],1355,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH24367.1_1446_[gene=gcvP]_[protein=Glycine_dehydrogenase_[decarboxylating]]_[protein_id=CBH24367.1]_[location=complement(1640638..1643550)],1445,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH24466.1_1545_[gene=menD]_[protein=Menaquinone_biosynthesis_protein_menD]_[protein_id=CBH24466.1]_[location=1763020..1764795],1544,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH24738.1_1817_[gene=gcvT]_[protein=Aminomethyltransferase]_[protein_id=CBH24738.1]_[location=2074719..2075843],1816,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH25103.1_2182_[gene=bkdA2]_[protein=Pyruvate_dehydrogenase_beta_subunit]_[protein_id=CBH25103.1]_[location=complement(2511102..2513099)],2181,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.7445316227541731,1,2,INFO
